k162a,k162b,k20a1,k82a,k82b,k11,b5,a4a,a3a,a6a,l1,b2a,b2b,b4,b4a,b3a,b7,b7a,d2,n3,f1,k21,k6,k9,k3a,k3bc,k3e,k3f,k3dgh,k5a,k5bc,k5e,k5f,k14a,k14b,k14c,k14d,k15a,k33,k38,b6b,c22b,h1,h5,h8,l9b,l10,c6,c7,c9a,c10,k30,c30a,j30f,j30e,e30,d30a,j30a,j30b,k17,m1a,firm_age,registration_age,sales_growth,d2_win,n3_win,k11_win,k15a_win,l1_win,c7_win,ln_sales,ln_sales3,ln_loan,ln_employees,ln_collateral,sector_label,region_label,size_label,sme_size,credit_uptake,has_credit,loan_approved,creditworthy
1.0,0.0,1.0,0.0,0.0,,1981.0,1,6,3,200.0,0.0,100.0,0.0,,1.0,43.0,0.0,20000000000.0,,100.0,1.0,1.0,,70.0,20.0,0.0,10.0,0.0,20.0,80.0,0.0,0.0,,,,,,100.0,100.0,,1.0,0.0,0.0,1.0,100.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,6.0,43.0,,,20000000000.0,,,,200.0,10.0,23.7189981105504,,,5.303304908059076,,Food,South West,Large,Large,1.0,0.0,1.0,0
1.0,1.0,2.0,0.0,0.0,,2015.0,1,6,1,6.0,100.0,0.0,1.0,100.0,1.0,6.0,1.0,5000000.0,3000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,5.0,50.0,2019.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,,,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,,8.0,9.0,5.0,66.66666666666666,5000000.0,3000000.0,,,6.0,,15.424948670398354,14.914123179965662,,1.9459101490553132,,Food,South West,Small,Small,1.0,0.0,1.0,0
1.0,0.0,1.0,0.0,0.0,,1979.0,1,6,3,150.0,100.0,0.0,0.0,,0.0,20.0,0.0,1000000000.0,,90.0,1.0,1.0,,70.0,20.0,0.0,10.0,0.0,,,,,,,,,,100.0,95.0,,1.0,1.0,1.0,1.0,100.0,1.0,1.0,10.0,,1.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,,6.0,45.0,,,1000000000.0,,,,150.0,10.0,20.72326583794641,,,5.017279836814924,,Food,South West,Large,Large,1.0,0.0,1.0,0
0.0,0.0,,0.0,0.0,,2019.0,7,6,1,10.0,100.0,0.0,0.0,,1.0,10.0,0.0,1000000.0,,,1.0,1.0,,60.0,0.0,0.0,30.0,10.0,,,,,,,,,,90.0,70.0,2023.0,,1.0,1.0,0.0,100.0,0.0,1.0,18.0,,1.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,8.0,5.0,1.0,,1572000.0,,,,10.0,18.0,14.267859888103402,,,2.3978952727983707,,Other Services,South West,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,7,6,2,6.0,100.0,0.0,1.0,100.0,1.0,15.0,1.0,500000.0,450000.0,80.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,40.0,50.0,2010.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,27.0,,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,8.0,14.0,14.0,11.11111111111111,1572000.0,1000000.0,,,6.0,27.0,14.267859888103402,13.815511557963774,,1.9459101490553132,,Other Services,South West,Medium,Small,0.0,0.0,,0
0.0,0.0,,1.0,0.0,,2014.0,3,6,2,8.0,100.0,0.0,0.0,,1.0,15.0,0.0,10000000.0,5000000.0,,1.0,1.0,1.0,70.0,30.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,90.0,90.0,2014.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,20.0,,1.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,8.0,10.0,10.0,100.0,10000000.0,5000000.0,,,8.0,20.0,16.118095750958314,15.424948670398354,,2.1972245773362196,,Fabricated Metals,South West,Medium,Small,0.0,1.0,,1
0.0,0.0,,0.0,0.0,,1982.0,6,6,3,50.0,100.0,0.0,1.0,50.0,1.0,43.0,1.0,100000000.0,90000000.0,,1.0,1.0,,70.0,0.0,0.0,30.0,0.0,,,,,,,,,,70.0,70.0,,0.0,1.0,1.0,1.0,100.0,1.0,1.0,20.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,42.0,,11.11111111111111,100000000.0,90000000.0,,,50.0,20.0,18.420680753952364,18.31532023940565,,3.9318256327243257,,Retail,South West,Large,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2020.0,7,1,2,5.0,100.0,0.0,0.0,,1.0,15.0,0.0,50000000.0,35000000.0,,0.0,1.0,,50.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,,,,,,50.0,20.0,2022.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,3.0,3.0,7.0,4.0,2.0,42.857142857142854,50000000.0,35000000.0,,,5.0,15.0,17.72753358339242,17.370858648025116,,1.791759469228055,,Other Services,North Central,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1998.0,1,1,3,18.0,100.0,0.0,1.0,100.0,0.0,12.0,0.0,100084000.0,100000000.0,100.0,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,80.0,2015.0,1.0,0.0,1.0,0.0,70.0,0.0,0.0,,,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,8.0,26.0,9.0,0.084,100084000.0,100000000.0,,,18.0,,18.421520401341414,18.420680753952364,,2.9444389791664403,,Food,North Central,Large,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,7,1,3,30.0,100.0,0.0,0.0,,1.0,10.0,0.0,80000000.0,100000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,70.0,50.0,2015.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,5.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,7.0,9.0,9.0,-20.0,80000000.0,100000000.0,,,30.0,5.0,18.197537205138154,18.420680753952364,,3.4339872044851463,,Other Services,North Central,Large,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,7,1,1,8.0,100.0,0.0,0.0,,1.0,10.0,0.0,20000000.0,18000000.0,,0.0,0.0,,40.0,0.0,0.0,40.0,0.0,,,,,,,,,,65.0,70.0,2018.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,14.0,9.0,6.0,11.11111111111111,20000000.0,18000000.0,,,8.0,,16.811242881518265,16.705882371415992,,2.1972245773362196,,Other Services,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2019.0,3,1,1,5.0,100.0,0.0,0.0,,1.0,7.0,0.0,4000000.0,2500000.0,90.0,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,80.0,2020.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,5.0,4.0,60.0,4000000.0,2500000.0,,,5.0,3.0,15.201805169084134,14.731801689838349,,1.791759469228055,,Fabricated Metals,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2007.0,6,1,3,1.0,100.0,0.0,1.0,100.0,1.0,32.0,1.0,1800000.0,1500000.0,,0.0,0.0,,70.0,0.0,0.0,0.0,0.0,,,,,,,,,,40.0,70.0,2021.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2.0,,1.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,17.0,3.0,20.0,1800000.0,1500000.0,,,4.0,2.0,14.403297778421795,14.220976332738882,,1.6094379124341003,,Retail,North Central,Large,Small,0.0,0.0,,0
,,,,,,2020.0,7,1,1,10.0,60.0,40.0,0.0,,1.0,20.0,1.0,7312425592.0,,,1.0,1.0,,50.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,,95.0,2020.0,0.0,1.0,1.0,1.0,80.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,4.0,2.0,,13.0,4.0,4.0,,7312425592.0,,,,10.0,2.0,22.71284087413638,,,2.3978952727983707,,Other Services,North Central,Small,Small,,,,0
0.0,0.0,,0.0,0.0,,2015.0,5,1,2,10.0,100.0,0.0,0.0,,0.0,5.0,0.0,680000000.0,570000000.0,,1.0,1.0,,50.0,0.0,0.0,40.0,0.0,,,,,,,,,,70.0,80.0,2015.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,10.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,13.0,9.0,9.0,19.298245614035086,680000000.0,570000000.0,,,10.0,10.0,20.337603357605015,20.161146920547257,,2.3978952727983707,,Professional Activities,North Central,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2016.0,5,1,1,3.0,100.0,0.0,0.0,,1.0,12.0,0.0,13500000.0,10000000.0,,0.0,1.0,,70.0,0.0,0.0,10.0,0.0,,,,,,,,,,60.0,60.0,2017.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,12.0,0.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,8.0,7.0,35.0,13500000.0,10000000.0,,,4.0,12.0,16.41820031748273,16.118095750958314,,1.6094379124341003,,Professional Activities,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2006.0,6,1,3,5.0,100.0,0.0,0.0,,1.0,10.0,0.0,50000000.0,30000000.0,,0.0,1.0,,40.0,0.0,0.0,60.0,0.0,,,,,,,,,,60.0,70.0,2024.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,,,1.0,3.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,7.0,18.0,0.0,66.66666666666666,50000000.0,30000000.0,,,5.0,,17.72753358339242,17.216707972959764,,1.791759469228055,,Retail,North Central,Large,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2023.0,4,1,1,6.0,100.0,0.0,0.0,,1.0,6.0,0.0,8000000.0,,90.0,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,,,,,,60.0,70.0,2023.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,8000000.0,,,,6.0,4.0,15.894952224644102,,,1.9459101490553132,,Other Manufacturing,North Central,Small,Small,0.0,0.0,,0
1.0,0.0,2.0,1.0,1.0,1000000.0,2013.0,5,1,2,40.0,100.0,0.0,0.0,,0.0,8.0,1.0,200000000.0,170000000.0,,0.0,1.0,2.0,50.0,20.0,0.0,0.0,10.0,,,,,,,,,,50.0,50.0,2013.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,,8.0,11.0,11.0,17.647058823529413,200000000.0,170000000.0,1000000.0,,40.0,,19.11382792951231,18.951309000896888,13.815511557963774,3.713572066704308,,Professional Activities,North Central,Medium,Medium,1.0,1.0,1.0,0
0.0,0.0,,0.0,0.0,,2004.0,6,1,2,20.0,100.0,0.0,1.0,40.0,1.0,23.0,1.0,60000000.0,35000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,,,,,,70.0,80.0,2005.0,1.0,0.0,1.0,0.0,10.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,15.0,20.0,19.0,71.42857142857143,60000000.0,35000000.0,,,20.0,3.0,17.909855136853043,17.370858648025116,,3.044522437723423,,Retail,North Central,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2003.0,5,5,1,15.0,100.0,0.0,1.0,60.0,1.0,20.0,1.0,18000000.0,16000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,90.0,95.0,2010.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,5.0,,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,8.0,21.0,14.0,12.5,18000000.0,16000000.0,,,15.0,5.0,16.705882371415992,16.588099342704055,,2.772588722239781,,Professional Activities,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2008.0,2,5,2,10.0,100.0,0.0,0.0,,1.0,10.0,0.0,70000000.0,40000000.0,,0.0,1.0,,70.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,80.0,,0.0,0.0,0.0,0.0,100.0,1.0,1.0,,0.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,16.0,,75.0,70000000.0,40000000.0,,,10.0,,18.064005814299346,17.50439003707821,,2.3978952727983707,,Garments,South South,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,,6,5,1,5.0,100.0,0.0,0.0,,1.0,1.0,0.0,4000000.0,,,0.0,1.0,,70.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,80.0,,0.0,0.0,0.0,0.0,100.0,1.0,1.0,,,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,,,,4000000.0,,,,5.0,,15.201805169084134,,,1.791759469228055,,Retail,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2020.0,5,5,2,18.0,100.0,0.0,0.0,,1.0,15.0,0.0,360000000.0,,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,100.0,100.0,2019.0,0.0,0.0,0.0,0.0,70.0,1.0,1.0,,,1.0,3.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,360000000.0,,,,18.0,,19.701614592192207,,,2.9444389791664403,,Professional Activities,South South,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2007.0,1,5,1,5.0,100.0,0.0,1.0,100.0,1.0,18.0,0.0,91250000.0,150000000.0,70.0,0.0,1.0,,15.0,0.0,0.0,80.0,5.0,,,,,,,,,,20.0,80.0,2014.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,25.0,80.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,17.0,10.0,-39.166666666666664,91250000.0,150000000.0,,,5.0,25.0,18.32911356138578,18.826145858727198,,1.791759469228055,,Food,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2019.0,6,5,2,22.0,100.0,0.0,0.0,,0.0,8.0,0.0,45000000.0,63000000.0,,1.0,1.0,,85.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,,,,,,95.0,100.0,2019.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,15.0,60.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,5.0,-28.57142857142857,45000000.0,63000000.0,,,22.0,15.0,17.622173069956816,17.958645300228824,,3.1354942159291497,,Retail,South South,Medium,Medium,0.0,0.0,,0
1.0,0.0,1.0,1.0,0.0,100000000.0,2015.0,3,5,2,14.0,100.0,0.0,1.0,20.0,0.0,40.0,0.0,407250781.0,433161131.0,,0.0,1.0,1.0,30.0,70.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,1000000.0,95.0,100.0,2014.0,,1.0,0.0,1.0,90.0,1.0,0.0,,,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,,1.0,9.0,10.0,-5.981688601694966,407250781.0,433161131.0,100000000.0,1000000.0,14.0,,19.824939725641023,19.88662034607407,18.420680753952364,2.70805020110221,13.815511557963774,Fabricated Metals,South South,Medium,Small,1.0,1.0,1.0,0
0.0,0.0,,0.0,0.0,,2010.0,7,5,2,25.0,100.0,0.0,0.0,,1.0,30.0,0.0,150000000.0,100000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,10.0,,,,,,,,,,98.0,100.0,2010.0,0.0,0.0,0.0,0.0,80.0,1.0,1.0,10.0,,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,8.0,14.0,14.0,50.0,150000000.0,100000000.0,,,25.0,10.0,18.826145858727198,18.420680753952364,,3.258096538021482,,Other Services,South South,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,5,5,2,25.0,100.0,0.0,0.0,,0.0,8.0,0.0,600000000.0,,,,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,100.0,100.0,2017.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,11.0,14.0,7.0,,600000000.0,,,,25.0,,20.21244021484709,,,3.258096538021482,,Professional Activities,South South,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2011.0,1,5,3,128.0,100.0,0.0,,,0.0,12.0,0.0,,,70.0,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,100.0,80.0,2011.0,1.0,0.0,0.0,1.0,100.0,1.0,1.0,,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,13.0,13.0,,,,,,128.0,,,,,4.859812404361672,,Food,South South,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2008.0,2,5,1,6.0,100.0,0.0,0.0,,1.0,17.0,0.0,3000000.0,2000000.0,90.0,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,60.0,100.0,2012.0,0.0,1.0,0.0,0.0,80.0,1.0,1.0,20.0,30.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,4.0,1.0,16.0,12.0,50.0,3000000.0,2000000.0,,,6.0,20.0,14.914123179965662,14.508658238524095,,1.9459101490553132,,Garments,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,4,5,1,5.0,100.0,0.0,0.0,,1.0,8.0,0.0,30000000.0,23000000.0,90.0,0.0,1.0,,70.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,60.0,50.0,2012.0,0.0,0.0,0.0,0.0,70.0,1.0,1.0,,0.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,12.0,14.0,12.0,30.434782608695656,30000000.0,23000000.0,,,5.0,,17.216707972959764,16.951004817371683,,1.791759469228055,,Other Manufacturing,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1998.0,7,5,1,15.0,100.0,0.0,0.0,,1.0,20.0,0.0,30000000.0,15000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,85.0,80.0,2015.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,15.0,20.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,8.0,26.0,9.0,100.0,30000000.0,15000000.0,,,15.0,15.0,17.216707972959764,16.52356082573315,,2.772588722239781,,Other Services,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,,,,4,5,1,8.0,100.0,0.0,0.0,,1.0,6.0,0.0,17000000.0,17000000.0,,0.0,1.0,,,,,,,,,,,,,,,,85.0,85.0,,1.0,0.0,0.0,0.0,96.0,0.0,1.0,31.0,,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,8.0,,,0.0,17000000.0,17000000.0,,,8.0,31.0,16.648723960844016,16.648723960844016,,2.1972245773362196,,Other Manufacturing,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2003.0,3,5,1,15.0,100.0,0.0,,,1.0,15.0,0.0,52000000.0,30000000.0,,0.0,1.0,,60.0,0.0,20.0,0.0,0.0,,,,,,,,,,95.0,98.0,2003.0,0.0,0.0,0.0,0.0,95.0,1.0,1.0,20.0,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,11.0,21.0,21.0,73.33333333333333,52000000.0,30000000.0,,,15.0,20.0,17.76675429577647,17.216707972959764,,2.772588722239781,,Fabricated Metals,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2009.0,7,5,1,5.0,100.0,0.0,0.0,,1.0,10.0,0.0,4000000.0,,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,60.0,70.0,2010.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,,,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,12.0,15.0,14.0,,4000000.0,,,,5.0,,15.201805169084134,,,1.791759469228055,,Other Services,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2012.0,7,5,2,12.0,100.0,0.0,0.0,,1.0,8.0,0.0,180000000.0,50000000.0,,0.0,1.0,,90.0,0.0,0.0,0.0,0.0,,,,,,,,,,100.0,100.0,2014.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,,0.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,12.0,10.0,260.0,180000000.0,50000000.0,,,12.0,,19.00846741441004,17.72753358339242,,2.5649493574615367,,Other Services,South South,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2005.0,5,5,2,20.0,100.0,0.0,0.0,,0.0,10.0,0.0,600000000.0,279000000.0,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,100.0,100.0,2005.0,1.0,0.0,0.0,1.0,100.0,1.0,1.0,,0.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,12.0,19.0,19.0,115.05376344086022,600000000.0,279000000.0,,,20.0,,20.21244021484709,19.44672234336987,,3.044522437723423,,Professional Activities,South South,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2009.0,3,5,1,5.0,100.0,0.0,0.0,,1.0,15.0,0.0,9000000.0,13000000.0,,0.0,1.0,,85.0,0.0,0.0,15.0,0.0,80.0,0.0,0.0,0.0,,,,,,60.0,100.0,2009.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,30.0,70.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,15.0,15.0,-30.76923076923077,9000000.0,13000000.0,,,5.0,30.0,16.012735246411598,16.380459992348886,,1.791759469228055,,Fabricated Metals,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2014.0,2,5,2,16.0,100.0,0.0,1.0,100.0,1.0,8.0,1.0,30000000.0,26000000.0,90.0,0.0,1.0,,70.0,0.0,0.0,0.0,0.0,,,,,,,,,,60.0,70.0,2016.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,,,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,10.0,8.0,15.384615384615385,30000000.0,26000000.0,,,16.0,,17.216707972959764,17.073607134447293,,2.833213344056216,,Garments,South South,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,1,5,2,7.0,100.0,0.0,1.0,20.0,1.0,20.0,0.0,12000000.0,10000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2013.0,0.0,0.0,0.0,0.0,,0.0,1.0,20.0,,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,8.0,14.0,11.0,20.0,12000000.0,10000000.0,,,7.0,20.0,16.300417291085605,16.118095750958314,,2.0794415416798357,,Food,South South,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2003.0,7,5,3,78.0,100.0,0.0,,,0.0,8.0,0.0,800000000.0,,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,90.0,80.0,2003.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,,0.0,1.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,11.0,21.0,21.0,,800000000.0,,,,78.0,,20.500122286882203,,,4.3694478524670215,,Other Services,South South,Large,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2009.0,7,5,1,6.0,100.0,0.0,0.0,,1.0,22.0,0.0,120000000.0,112000000.0,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,100.0,100.0,2009.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,,,1.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,15.0,15.0,7.142857142857142,120000000.0,112000000.0,,,6.0,,18.603002309079653,18.53400943818794,,1.9459101490553132,,Other Services,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2008.0,3,5,2,8.0,100.0,0.0,0.0,,1.0,12.0,0.0,500000000.0,300000000.0,90.0,0.0,1.0,,70.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,60.0,50.0,2010.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,,,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,7.0,12.0,16.0,14.0,66.66666666666666,500000000.0,300000000.0,,,8.0,,20.030118658386467,19.519293035953808,,2.1972245773362196,,Fabricated Metals,South South,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2005.0,5,5,2,25.0,100.0,0.0,0.0,,1.0,20.0,0.0,70000000.0,100000000.0,,1.0,1.0,,80.0,0.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,,,,,,100.0,100.0,2008.0,0.0,0.0,1.0,1.0,80.0,1.0,1.0,10.0,0.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,19.0,16.0,-30.0,70000000.0,100000000.0,,,25.0,10.0,18.064005814299346,18.420680753952364,,3.258096538021482,,Professional Activities,South South,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,7,5,1,14.0,100.0,0.0,0.0,,1.0,20.0,0.0,55000000.0,32000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,60.0,2010.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,,,1.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,9.0,14.0,71.875,55000000.0,32000000.0,,,14.0,,17.822843761378564,17.281246492014,,2.70805020110221,,Other Services,South South,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2016.0,7,5,1,6.0,100.0,0.0,0.0,,0.0,9.0,0.0,120000000.0,90000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,100.0,100.0,,0.0,0.0,0.0,0.0,100.0,1.0,1.0,8.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,11.0,8.0,,33.33333333333333,120000000.0,90000000.0,,,6.0,8.0,18.603002309079653,18.31532023940565,,1.9459101490553132,,Other Services,South South,Small,Small,0.0,0.0,,0
